X,Y,yaw,K,s,type
1632.621255,8136.799322,2.150489307,0,9795,0
1629.882419,8140.982476,2.150489307,0,9800,0
1627.143584,8145.16563,2.150489307,0,9805,0
1624.404748,8149.348785,2.150489307,0,9810,0
1621.665913,8153.531939,2.150489307,0,9815,0
1618.927077,8157.715093,2.150489307,0,9820,0
1616.188242,8161.898248,2.150489307,0,9825,0
1613.449406,8166.081402,2.150489307,0,9830,0
1610.710571,8170.264556,2.150489307,0,9835,0
1607.971735,8174.447711,2.150489307,0,9840,0
1605.2329,8178.630865,2.150489307,0,9845,0
1602.494064,8182.814019,2.150489307,0,9850,0
1599.755229,8186.997174,2.150489307,0,9855,0
1597.016393,8191.180328,2.150489307,0,9860,0
1594.277558,8195.363482,2.150489307,0,9865,0
1591.538722,8199.546637,2.150489307,0,9870,0
1588.799887,8203.729791,2.150489307,0,9875,0
1586.061051,8207.912945,2.150489307,0,9880,0
1583.322216,8212.096099,2.150489307,0,9885,0
1580.58338,8216.279254,2.150489307,0,9890,0
1577.844545,8220.462408,2.150489307,0,9895,0
1575.105709,8224.645562,2.150489307,0,9900,0
1572.366874,8228.828717,2.150489307,0,9905,0
1569.628038,8233.011871,2.150489307,0,9910,0
1566.889203,8237.195025,2.150489307,0,9915,0
1564.150367,8241.37818,2.150489307,0,9920,0
1561.411532,8245.561334,2.150489307,0,9925,0
1558.672696,8249.744488,2.150489307,0,9930,0
1555.933861,8253.927643,2.150489307,0,9935,0
1553.195025,8258.110797,2.150489307,0,9940,0
1550.45619,8262.293951,2.150489307,0,9945,0
1547.717354,8266.477106,2.150489307,0,9950,0
1544.978519,8270.66026,2.150489307,0,9955,0
1542.239683,8274.843414,2.150489307,0,9960,0
1539.500848,8279.026569,2.150489307,0,9965,0
1536.762012,8283.209723,2.150489307,0,9970,0
1534.023177,8287.392877,2.150489307,0,9975,0
1531.284341,8291.576032,2.150489307,0,9980,0
1528.545506,8295.759186,2.150489307,0,9985,0
1525.80667,8299.94234,2.150489307,0,9990,0
1523.067835,8304.125495,2.150489307,0,9995,0
1520.328999,8308.308649,2.150489307,0,10000,0
1517.590164,8312.491803,2.150489307,0,10005,0
1514.851328,8316.674958,2.150489307,0,10010,0
1512.112493,8320.858112,2.150489307,0,10015,0
1509.373657,8325.041266,2.150489307,0,10020,0
1506.634822,8329.224421,2.150489307,0,10025,0
1503.895986,8333.407575,2.150489307,0,10030,0
